model_year,maker,model_name,city,distance_covered (km),fuel_type,pre_owner,price (₹)
2019,Maruti,Alto 800 LXI,Ahmedabad,24034,Petrol,1st Owner,314999
2018,Maruti,Alto 800 LXI,Ahmedabad,23354,Petrol,1st Owner,299399
2018,Hyundai,Xcent S 1.2,Ahmedabad,45628,Petrol,1st Owner,546299
2017,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Ahmedabad,38764,Petrol,1st Owner,465999
2018,Renault,Captur RXT Diesel Dual Tone,Ahmedabad,7279,Diesel,1st Owner,848799
2013,Maruti,Alto 800 LXI,Ahmedabad,49903,Petrol,1st Owner,256999
2018,Maruti,S Cross ZETA 1.3 SHVS,Ahmedabad,15790,Diesel,1st Owner,890299
2016,Maruti,Swift VDI ABS,Ahmedabad,50800,Diesel,1st Owner,480099
2017,Maruti,Wagon R 1.0 VXI,Ahmedabad,62150,Petrol,1st Owner,376799
2018,Toyota,YARIS J MT,Ahmedabad,23833,Petrol,1st Owner,819299
2014,Hyundai,Eon MAGNA PLUS,Ahmedabad,62410,Petrol,2nd Owner,228299
2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,50814,Petrol + CNG,1st Owner,422999
2017,Maruti,Alto 800 LXI,Ahmedabad,60043,Petrol + CNG,1st Owner,271099
2017,Hyundai,Grand i10 Sportz1.2 CRDI,Ahmedabad,44186,Diesel,2nd Owner,407199
2018,Maruti,Baleno ALPHA DDIS 190,Ahmedabad,26777,Diesel,1st Owner,653099
2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,51484,Petrol + CNG,1st Owner,446799
2013,Maruti,Alto 800 LXI,Ahmedabad,69308,Petrol,1st Owner,234099
2017,Maruti,Baleno DELTA 1.2 K12,Ahmedabad,42044,Petrol,1st Owner,527699
2017,Maruti,Alto 800 LXI,Ahmedabad,65237,Petrol,1st Owner,254499
2017,Maruti,Wagon R 1.0 VXI,Ahmedabad,85022,Petrol + CNG,1st Owner,375499
2011,Hyundai,i10 MAGNA 1.2 KAPPA2,Ahmedabad,95082,Petrol,1st Owner,242799
2015,Maruti,Swift VXI,Ahmedabad,68777,Petrol,1st Owner,448399
2019,Toyota,Innova Crysta 2.4 VX 8 STR,Ahmedabad,6880,Diesel,1st Owner,1913399
2017,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,91917,Petrol + CNG,1st Owner,428799
2016,Maruti,Vitara Brezza ZDI PLUS DUAL TONE,Ahmedabad,25643,Diesel,1st Owner,746699
2018,Maruti,Alto 800 LXI,Ahmedabad,58283,Petrol,1st Owner,274699
2016,Hyundai,Grand i10 ASTA AT 1.2 KAPPA VTVT,Ahmedabad,90217,Petrol,1st Owner,460199
2015,Maruti,Swift VXI,Ahmedabad,65380,Petrol,1st Owner,426399
2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,58405,Petrol,1st Owner,399899
2016,Maruti,Swift VXI,Ahmedabad,68973,Petrol,1st Owner,445699
2018,Maruti,S Cross ZETA 1.3 SHVS,Ahmedabad,31412,Diesel,1st Owner,862399
2016,Maruti,Alto 800 LXI,Ahmedabad,70380,Petrol,1st Owner,245399
2019,Hyundai,Creta 1.6 E + VTVT,Ahmedabad,23935,Petrol,1st Owner,933799
2014,Renault,Duster RXE PETROL 104,Ahmedabad,83176,Petrol,1st Owner,394999
2018,Hyundai,NEW SANTRO 1.1 SPORTS AMT,Ahmedabad,64669,Petrol,1st Owner,462199
2017,Maruti,Swift VDI,Ahmedabad,73784,Diesel,2nd Owner,486599
2019,Mahindra,XUV 3OO W4 PETROL,Ahmedabad,17430,Petrol,1st Owner,696899
2016,Maruti,Vitara Brezza ZDI PLUS DUAL TONE,Ahmedabad,25937,Diesel,1st Owner,737999
2013,Maruti,Alto 800 LXI,Ahmedabad,70840,Petrol + CNG,1st Owner,236499
2018,Tata,Tiago XE 1.05 REVOTORQ,Ahmedabad,51162,Diesel,1st Owner,354299
2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,51720,Petrol + CNG,1st Owner,434799
2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,36109,Petrol + CNG,1st Owner,437499
2015,Hyundai,Eon ERA PLUS,Ahmedabad,82404,Petrol,2nd Owner,246299
2019,Maruti,Alto LXI,Ahmedabad,27799,Petrol,1st Owner,316999
2020,Maruti,Vitara Brezza ZDI PLUS DUAL TONE,Ahmedabad,24398,Diesel,1st Owner,929599
2017,Mahindra,TUV300 T8,Ahmedabad,90809,Diesel,1st Owner,497699
2018,Maruti,Vitara Brezza ZDI,Ahmedabad,52306,Diesel,1st Owner,752999
2017,Mahindra,Scorpio S6+ INTELL HYBRID,Ahmedabad,48530,Diesel,1st Owner,844399
2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,27346,Petrol + CNG,1st Owner,427099
2015,Maruti,Swift Dzire VDI BS IV,Ahmedabad,73751,Diesel,1st Owner,472099
2013,Honda,Brio 1.2 S MT I VTEC,Ahmedabad,86009,Petrol + CNG,2nd Owner,314799
2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,43092,Petrol + CNG,1st Owner,392099
2015,Volkswagen,Polo GT TSI 1.2 PETROL AT,Ahmedabad,87060,Petrol,1st Owner,482799
2009,Hyundai,Santro Xing GLS,Ahmedabad,71417,Petrol,2nd Owner,204799
2017,Maruti,Swift VXI,Ahmedabad,87233,Petrol,1st Owner,475699
2018,Maruti,Vitara Brezza VDI,Ahmedabad,72413,Diesel,1st Owner,672599
2018,Hyundai,Elite i20 SPORTZ 1.2,Ahmedabad,51511,Petrol,1st Owner,596199
2019,Maruti,Vitara Brezza VDI,Ahmedabad,39833,Diesel,1st Owner,727199
2014,Maruti,Eeco 5 STR CNG WITH AC PLUSHTR,Ahmedabad,78372,Petrol + CNG,1st Owner,215799
2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,69221,Petrol + CNG,1st Owner,444599
2015,Maruti,Baleno SIGMA DDIS 190,Ahmedabad,90964,Diesel,1st Owner,394399
2019,MG,HECTOR SHARP 2.0 DIESEL,Ahmedabad,9966,Diesel,1st Owner,1555299
2017,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,109747,Petrol + CNG,1st Owner,422499
2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,92405,Petrol + CNG,1st Owner,401799
2017,Maruti,S Cross ZETA 1.3,Ahmedabad,105404,Diesel,1st Owner,570699
2017,Maruti,Ciaz VDI+ SHVS,Ahmedabad,97565,Diesel,1st Owner,549099
2014,Hyundai,Santro Xing GL PLUS,Ahmedabad,94746,Petrol + CNG,1st Owner,271299
2014,Maruti,Swift VDI,Ahmedabad,92170,Diesel,4th Owner,377299
2019,Maruti,Vitara Brezza VDI,Ahmedabad,56894,Diesel,1st Owner,714199
2014,Maruti,Swift VDI,Ahmedabad,104496,Diesel,1st Owner,357799
2019,Hyundai,Creta 1.6 CRDI sx(o) executive,Ahmedabad,52649,Diesel,1st Owner,1280699
2019,Maruti,Vitara Brezza ZDI PLUS,Ahmedabad,44530,Diesel,1st Owner,884499
2016,Maruti,S Cross ZETA 1.3,Ahmedabad,95502,Diesel,3rd Owner,518599
2018,Maruti,Baleno DELTA 1.2 K12,Ahmedabad,77498,Petrol,1st Owner,522599
2012,Maruti,Swift Dzire VXI 1.2 BS IV,Ahmedabad,116551,Petrol,1st Owner,326099
2011,Hyundai,i10 SPORTZ 1.2 KAPPA2,Ahmedabad,129814,Petrol,3rd Owner,237799
2013,Maruti,Wagon R 1.0 LXI,Ahmedabad,112304,Petrol,1st Owner,288999
2018,Maruti,Ertiga VXI CNG,Ahmedabad,150760,Petrol + CNG,1st Owner,697199
2015,Hyundai,Creta 1.6 CRDI SX PLUS AUTO,Ahmedabad,127849,Diesel,1st Owner,719899
2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,17964,Petrol,1st Owner,427099
2016,Maruti,Eeco 5 STR WITH AC PLUS HTR,Ahmedabad,24863,Petrol,1st Owner,333799
2020,Maruti,Baleno DELTA 1.2 K12,Ahmedabad,2931,Petrol,1st Owner,648699
2020,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,3018,Petrol,1st Owner,496599
2020,Maruti,Alto LXI,Ahmedabad,4641,Petrol,1st Owner,376799
2019,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Ahmedabad,5684,Petrol,1st Owner,595699
2017,Maruti,Alto 800 LXI,Ahmedabad,5451,Petrol,1st Owner,315999
2019,Maruti,Alto 800 LXI,Ahmedabad,8199,Petrol,1st Owner,332599
2020,Maruti,Alto LXI,Ahmedabad,4736,Petrol,1st Owner,371599
2020,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,648,Petrol,1st Owner,511799
2018,Maruti,Alto 800 LXI,Ahmedabad,1502,Petrol,1st Owner,341599
2017,Maruti,Eeco 5 STR,Ahmedabad,14306,Petrol,1st Owner,372099
2012,Maruti,Wagon R 1.0 LXI,Ahmedabad,49827,Petrol,1st Owner,270899
2016,Maruti,Swift Dzire VXI 1.2 BS IV,Ahmedabad,8049,Petrol,1st Owner,564999
2015,Maruti,Wagon R 1.0 LXI,Ahmedabad,40449,Petrol,2nd Owner,305399
2016,Hyundai,Elite i20 MAGNA 1.2,Ahmedabad,21496,Petrol,1st Owner,568999
2020,Hyundai,VENUE S MT 1.2 KAPPA,Ahmedabad,1420,Petrol,1st Owner,858099
2015,Honda,Brio 1.2 S MT I VTEC,Ahmedabad,44727,Petrol,2nd Owner,353199
2017,Maruti,Alto 800 LXI,Ahmedabad,32314,Petrol,1st Owner,272999
2015,Hyundai,Eon ERA PLUS,Ahmedabad,34122,Petrol,1st Owner,241099
2014,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,49411,Petrol + CNG,1st Owner,280299
2020,MG,HECTOR SHARP DCT PETROL,Ahmedabad,3457,Petrol,1st Owner,1701199
2017,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Ahmedabad,25609,Petrol,1st Owner,484299
2020,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,5137,Petrol,1st Owner,463899
2015,Hyundai,i20 Active 1.2 S,Ahmedabad,45340,Petrol,1st Owner,533499
2018,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Ahmedabad,10288,Petrol,1st Owner,508599
2016,Maruti,Eeco 5 STR WITH AC PLUS HTR,Ahmedabad,65132,Petrol + CNG,1st Owner,312699
2019,Maruti,Alto LXI,Ahmedabad,20213,Petrol,1st Owner,303799
2018,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Ahmedabad,9993,Petrol,1st Owner,496399
2015,Maruti,Alto 800 LXI,Ahmedabad,29040,Petrol,1st Owner,285405
2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,2426,Petrol,1st Owner,474299
2017,Renault,Kwid RXT,Ahmedabad,33795,Petrol,1st Owner,263899
2014,Maruti,Swift Dzire VXI 1.2 BS IV,Ahmedabad,23822,Petrol,2nd Owner,434299
2017,Hyundai,Grand i10 SPORTZ O 1.2,Ahmedabad,28941,Petrol,1st Owner,454399
2018,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,27405,Petrol + CNG,1st Owner,431999
2018,Maruti,Baleno ZETA 1.2 K12,Ahmedabad,21137,Petrol,2nd Owner,542299
2018,Maruti,Dzire VDI,Ahmedabad,13635,Diesel,1st Owner,601399
2017,Maruti,Swift VDI OPT,Ahmedabad,40740,Diesel,2nd Owner,489699
2018,Maruti,Alto 800 LXI,Ahmedabad,30092,Petrol,1st Owner,328099
2020,Hyundai,VENUE S MT 1.2 KAPPA,Ahmedabad,9645,Petrol,1st Owner,862899
2018,Renault,Kwid 1.0 RXT Opt,Ahmedabad,28588,Petrol,2nd Owner,290199
2018,Maruti,Vitara Brezza ZDI,Ahmedabad,21841,Diesel,1st Owner,787599
2017,Maruti,Dzire ZDI Plus,Ahmedabad,22168,Diesel,1st Owner,632399
2016,Maruti,Swift VXI,Ahmedabad,73993,Petrol + CNG,1st Owner,470899
2018,Maruti,Baleno DELTA 1.2 K12,Ahmedabad,30808,Petrol,2nd Owner,541399
2011,Hyundai,i20 MAGNA O 1.2,Ahmedabad,51392,Petrol,1st Owner,286299
2017,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Ahmedabad,45843,Petrol,1st Owner,449999
2017,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,78657,Petrol + CNG,1st Owner,393299
2018,Maruti,S Cross ZETA 1.3 SHVS,Ahmedabad,22605,Diesel,1st Owner,878999
2019,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,45317,Petrol + CNG,1st Owner,429299
2017,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,80662,Petrol + CNG,1st Owner,395499
2015,Maruti,Swift VXI,Ahmedabad,67640,Petrol,1st Owner,413599
2017,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,74816,Petrol + CNG,1st Owner,369199
2018,Maruti,Wagon R 1.0 VXI,Ahmedabad,74601,Petrol,1st Owner,359399
2018,Maruti,Vitara Brezza VDI,Ahmedabad,61410,Diesel,1st Owner,669699
2018,Hyundai,Verna 1.6 CRDI SX,Ahmedabad,13521,Diesel,2nd Owner,793499
2018,Maruti,Celerio ZXI,Ahmedabad,40968,Petrol,1st Owner,434199
2019,Maruti,XL6 ALPHA SHVS  MT,Ahmedabad,27037,Petrol,2nd Owner,897299
2019,Hyundai,Elite i20 1.2 MAGNA PLUS VTVT,Ahmedabad,45594,Petrol,1st Owner,596999
2016,Hyundai,Xcent S 1.2,Ahmedabad,81843,Petrol,1st Owner,447899
2018,Mahindra,XUV500 W10,Ahmedabad,69899,Diesel,1st Owner,1083699
2018,Maruti,Dzire VXI,Ahmedabad,63508,Petrol,1st Owner,576299
2018,Maruti,Vitara Brezza ZDI PLUS,Ahmedabad,47471,Diesel,1st Owner,713199
2018,Maruti,Vitara Brezza ZDI PLUS DUAL TONE,Ahmedabad,54102,Diesel,1st Owner,858199
2018,Hyundai,Elite i20 ASTA 1.4 CRDI,Ahmedabad,55782,Diesel,1st Owner,684699
2017,Jeep,Compass 2.0 LIMITED,Ahmedabad,71138,Diesel,1st Owner,1140199
2019,Maruti,Vitara Brezza VDI,Ahmedabad,33025,Diesel,1st Owner,777599
2015,Maruti,Swift VXI,Ahmedabad,101891,Petrol + CNG,1st Owner,415199
2008,Toyota,Corolla HE 1.8 J,Ahmedabad,128195,Petrol + CNG,4th Owner,88399
2018,Maruti,Dzire VDI,Ahmedabad,80177,Diesel,2nd Owner,533199
2018,Tata,Hexa Varicor 400 XTA,Ahmedabad,24707,Diesel,1st Owner,1123699
2019,Maruti,Alto 800 LXI,Ahmedabad,61704,Petrol,1st Owner,302699
2019,Honda,WR-V 1.5 i-DTEC VX MT,Ahmedabad,61990,Diesel,1st Owner,767699
2018,Ford,New Figo 1.5 TITANIUM,Ahmedabad,84967,Diesel,1st Owner,404999
2013,Hyundai,i10 MAGNA 1.2 KAPPA2,Ahmedabad,158876,Petrol + CNG,1st Owner,247599
2014,Hyundai,Elite i20 SPORTZ 1.2,Ahmedabad,100810,Petrol,1st Owner,439199
2012,Hyundai,i10 MAGNA 1.2 KAPPA2,Ahmedabad,129097,Petrol,1st Owner,229899
2012,Maruti,Wagon R 1.0 LXI,Ahmedabad,138755,Petrol + CNG,1st Owner,218099
2014,Hyundai,Elite i20 ASTA 1.4 CRDI,Ahmedabad,111175,Diesel,1st Owner,420299
2014,Maruti,Swift VDI,Ahmedabad,180339,Diesel,2nd Owner,344599
2012,Hyundai,i10 MAGNA 1.1 IRDE2,Ahmedabad,209326,Petrol + CNG,1st Owner,224499
2020,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,15718,Petrol + CNG,1st Owner,462399
2017,Maruti,Wagon R 1.0 VXI AMT,Ahmedabad,26224,Petrol,1st Owner,389899
2014,Hyundai,i20 SPORTZ 1.2 VTVT,Ahmedabad,23699,Petrol,1st Owner,433999
2011,Honda,City S MT PETROL,Ahmedabad,50045,Petrol,1st Owner,417899
2017,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Ahmedabad,18302,Petrol,1st Owner,495099
2017,Maruti,Alto K10 VXI,Ahmedabad,22167,Petrol,2nd Owner,297199
2019,Maruti,Alto 800 LXI,Ahmedabad,14436,Petrol,1st Owner,326399
2018,Tata,TIGOR XZ 1.2 REVOTRON,Ahmedabad,11034,Petrol,1st Owner,463799
2014,Maruti,Swift Dzire VDI BS IV,Ahmedabad,53089,Diesel,1st Owner,413599
2018,Honda,Amaze 1.2 V CVT I VTEC,Ahmedabad,13536,Petrol,1st Owner,624299
2014,Maruti,Alto 800 LXI,Ahmedabad,31251,Petrol,2nd Owner,196699
2012,Hyundai,Eon D LITE PLUS,Ahmedabad,66350,Petrol,1st Owner,192699
2015,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Ahmedabad,46375,Petrol,1st Owner,417899
2011,Hyundai,i10 ERA 1.1 IRDE,Ahmedabad,51086,Petrol,1st Owner,259299
2020,Hyundai,AURA S MT,Ahmedabad,11292,Petrol,1st Owner,610499
2019,Maruti,Swift VXI,Ahmedabad,4543,Petrol,1st Owner,615899
2020,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,15127,Petrol + CNG,1st Owner,430799
2018,Maruti,Alto 800 LXI,Ahmedabad,16565,Petrol,1st Owner,312899
2020,Maruti,Swift VXI AMT,Ahmedabad,4202,Petrol,1st Owner,596599
2017,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Ahmedabad,9582,Petrol,1st Owner,503099
2019,Maruti,Baleno DELTA 1.2 K12,Ahmedabad,12046,Petrol,1st Owner,633499
2017,Maruti,Baleno ZETA 1.2 K12,Ahmedabad,24039,Petrol,1st Owner,547499
2019,Maruti,Ertiga ZXI Plus SHVS,Ahmedabad,4462,Petrol,1st Owner,973399
2009,Maruti,Swift Dzire VXI 1.3,Ahmedabad,83210,Petrol,1st Owner,241699
2017,Tata,Tiago XE 1.2 REVOTRON,Ahmedabad,56951,Petrol,1st Owner,303199
2017,Renault,Duster RXL PETROL 104,Ahmedabad,33000,Petrol,1st Owner,546599
2010,Honda,Accord 2.4 MT,Ahmedabad,77934,Petrol,2nd Owner,324199
2015,Hyundai,Elite i20 ASTA 1.2,Ahmedabad,23973,Petrol,1st Owner,548099
2017,Maruti,Celerio VXI,Ahmedabad,48484,Petrol,1st Owner,378499
2019,Mahindra,XUV500 W5 FWD,Ahmedabad,28580,Diesel,1st Owner,1032299
2012,Maruti,Wagon R 1.0 LXI,Ahmedabad,54027,Petrol,1st Owner,275799
2019,Maruti,Baleno ZETA 1.2 K12,Ahmedabad,28082,Petrol,1st Owner,600199
2013,Hyundai,Eon ERA PLUS,Ahmedabad,90008,Petrol,1st Owner,210199
2018,Maruti,Swift VXI,Ahmedabad,42105,Petrol,1st Owner,502499
2013,Renault,Duster 85 PS RXL OPT,Ahmedabad,83778,Diesel,1st Owner,367099
2014,Hyundai,Grand i10 SPORTS 1.2 VTVT,Ahmedabad,64132,Petrol,1st Owner,362799
2018,Maruti,Baleno DELTA DDIS 190,Ahmedabad,49774,Diesel,1st Owner,529499
2013,Hyundai,Grand i10 MAGNA 1.2 VTVT,Ahmedabad,69303,Petrol,1st Owner,342299
2017,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Ahmedabad,76337,Petrol + CNG,1st Owner,454899
2015,Maruti,Swift VXI,Ahmedabad,84118,Petrol + CNG,1st Owner,415299
2011,Chevrolet,Beat LS PETROL,Ahmedabad,106021,Petrol,1st Owner,166099
2019,Jeep,Compass 2.0 LIMITED,Ahmedabad,60569,Diesel,1st Owner,1335599
2011,Hyundai,i20 SPORTZ 1.2 O,Ahmedabad,91429,Petrol,1st Owner,259099
2017,Honda,City VX MT PETROL,Ahmedabad,57969,Petrol,1st Owner,756399
2014,Hyundai,Elite i20 SPORTZ 1.2,Ahmedabad,96002,Petrol + CNG,1st Owner,464699
2019,Maruti,S Cross DELTA SHVS,Ahmedabad,53506,Diesel,1st Owner,771199
2014,Hyundai,i20 MAGNA O 1.2,Ahmedabad,87944,Petrol,1st Owner,382199
2019,Hyundai,VENUE 1.0L Turbo GDI SX(O) MT,Ahmedabad,8322,Petrol,1st Owner,913199
2015,Mercedes,Benz GLA Class 200 CDI STYLE,Ahmedabad,59604,Diesel,1st Owner,1650099
2014,Maruti,Celerio VXI,Ahmedabad,102682,Petrol,1st Owner,273599
2014,Honda,Brio 1.2 V MT I VTEC,Ahmedabad,107680,Petrol,1st Owner,282499
2013,Hyundai,i10 ERA 1.1 IRDE,Ahmedabad,178433,Petrol + CNG,1st Owner,267599
2012,Maruti,Wagon R 1.0 LXI,Ahmedabad,21842,Petrol,2nd Owner,255000
2011,Volkswagen,Vento TRENDLINE DIESEL,Ahmedabad,62428,Diesel,1st Owner,251000
2012,Maruti,Swift VDI,Ahmedabad,82287,Diesel,1st Owner,320000
2016,Hyundai,Creta 1.6 SX (O),Ahmedabad,91754,Diesel,1st Owner,1010011
2012,Nissan,Evalia XE,Ahmedabad,138527,Diesel,2nd Owner,250000
2019,Maruti,New  Wagon-R LXI 1.0 L,Ahmedabad,12401,Petrol,1st Owner,459999
2013,Hyundai,Eon ERA PLUS,Ahmedabad,30090,Petrol,2nd Owner,201399
2015,Maruti,Alto 800 LXI,Ahmedabad,18778,Petrol,1st Owner,224899
2014,Maruti,Celerio VXI AMT,Ahmedabad,23277,Petrol,1st Owner,352099
2017,Datsun,Redi Go S 1.0,Ahmedabad,23201,Petrol,1st Owner,237099
2016,Honda,Jazz 1.2 V MT,Ahmedabad,34984,Petrol,1st Owner,458899
2015,Volkswagen,Polo GT TSI 1.2 PETROL AT,Ahmedabad,18599,Petrol,2nd Owner,537899
2019,Maruti,New  Wagon-R VXI 1.2L,Ahmedabad,5201,Petrol,1st Owner,478899
2012,Maruti,Alto K10 LXI,Ahmedabad,83950,Petrol,3rd Owner,158599
2018,Renault,Kwid 1.0 RXT Opt,Ahmedabad,19420,Petrol,1st Owner,320899
2013,Hyundai,i10 ERA 1.1 IRDE,Ahmedabad,47894,Petrol + CNG,1st Owner,265099
2019,Honda,Amaze 1.2 VXMT I VTEC,Ahmedabad,15062,Petrol,2nd Owner,637599
2017,Ford,Ecosport 1.5 TITANIUM TI VCT,Ahmedabad,27833,Petrol,1st Owner,682199
2017,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,35716,Petrol + CNG,1st Owner,380199
2018,Maruti,Ertiga VXI SMART HYBRID,Ahmedabad,18071,Petrol + CNG,1st Owner,780799
2018,Hyundai,Grand i10 SPORTS 1.2 VTVT,Ahmedabad,37000,Petrol + CNG,1st Owner,486499
2018,Hyundai,Grand i10 SPORTZ O 1.2,Ahmedabad,42498,Petrol,1st Owner,510199
2011,Hyundai,i20 MAGNA O 1.2,Ahmedabad,95852,Petrol,1st Owner,276399
2011,Hyundai,Accent EXECUTIVE GLE,Ahmedabad,102591,Petrol + CNG,3rd Owner,227999
2020,Maruti,Ertiga VXI SMART HYBRID,Ahmedabad,24406,Petrol,1st Owner,818999
2015,Hyundai,Creta 1.6 SX (O) CRDI,Ahmedabad,66342,Diesel,1st Owner,858599
2010,Chevrolet,Spark LS 1.0,Ahmedabad,93017,Petrol + CNG,3rd Owner,89499
2018,Mahindra,XUV500 W10,Ahmedabad,64569,Diesel,1st Owner,987599
2016,Maruti,Swift Dzire VDI BS IV,Ahmedabad,93375,Diesel,1st Owner,453399
2018,Ford,Ecosport 1.5 ECOSPORT TITANIUM SPORTS(SUNROOF),Ahmedabad,83289,Diesel,1st Owner,813399
2014,Maruti,Eeco 5 STR WITH AC PLUSHTR,Ahmedabad,120076,Petrol + CNG,1st Owner,256299
2017,Honda,Amaze 1.2 S (O) MT I VTEC,Ahmedabad,10143,Petrol,1st Owner,550000
2016,Hyundai,Creta 1.6 SX (O) CRDI,Ahmedabad,20036,Diesel,1st Owner,951000
2018,Hyundai,Elite i20 SPORTZ 1.2,Ahmedabad,46689,Petrol,1st Owner,625000
2012,Maruti,Swift VDI,Ahmedabad,95000,Diesel,2nd Owner,260000
2015,Maruti,Swift VDI,Ahmedabad,72955,Diesel,2nd Owner,390000
2015,Honda,City VX CVT PETROL,Ahmedabad,39875,Petrol,2nd Owner,729000
2019,Maruti,Dzire ZDI,Ahmedabad,24174,Diesel,1st Owner,725000
2002,Maruti,800 AC,Ahmedabad,77323,Petrol + LPG,2nd Owner,35000
2018,Hyundai,Verna SX 1.6 CRDI,Ahmedabad,55150,Diesel,1st Owner,870000
2010,Ford,Fiesta 1.4 EXI DuraTorq,Ahmedabad,95844,Diesel,2nd Owner,175000
2018,Audi,A4 35 TDI TECHNOLOGY,Ahmedabad,20379,Diesel,1st Owner,3600000
2015,Volvo,S60 SUMMUM D4,Ahmedabad,110294,Diesel,1st Owner,1800000
2012,Renault,Scala RXZ,Ahmedabad,41682,Diesel,1st Owner,400000
2013,Maruti,Swift Dzire TOUR,Ahmedabad,200944,Diesel,1st Owner,250000
2015,Volkswagen,Vento HIGHLINE 1.2 TSI AT,Ahmedabad,62397,Petrol,1st Owner,450000
2014,Volkswagen,Vento HIGHLINE DIESEL,Ahmedabad,81328,Diesel,2nd Owner,480000
2012,Volvo,XC 60 SUMMUM D3,Ahmedabad,99307,Diesel,2nd Owner,1000000
2017,Maruti,Ciaz DELTA 1.4 VVT,Ahmedabad,20142,Petrol,1st Owner,780000
2011,Maruti,OMNI E 8 STR,Ahmedabad,24242,Petrol + CNG,1st Owner,130000
2016,Maruti,Ciaz ZDI SHVS,Ahmedabad,64851,Diesel,1st Owner,810000
2016,Mahindra,XUV500 W6 4X2,Ahmedabad,109725,Diesel,1st Owner,800000
2012,Hyundai,i20 MAGNA 1.4 CRDI,Ahmedabad,106922,Diesel,3rd Owner,300000
2009,Tata,Indigo CS LX TDI,Ahmedabad,166740,Diesel,3rd Owner,60000
2013,Toyota,Innova 2.5 GX 8 STR BS IV,Ahmedabad,186404,Diesel,2nd Owner,725000
2007,Ford,Fiesta 1.4 ZXI TDCI,Ahmedabad,153835,Diesel,2nd Owner,80000
2006,Chevrolet,Aveo U VA LS 1.2,Ahmedabad,63992,Petrol + CNG,2nd Owner,80000
2016,Hyundai,Grand i10 SPORTS 1.2 VTVT,Ahmedabad,20970,Petrol,1st Owner,450000
2012,Hyundai,i20 SPORTZ O 1.4 CRDI,Ahmedabad,108481,Diesel,1st Owner,280000
2017,Maruti,Alto 800 LXI UTSAV LIMITED ADDITION,Ahmedabad,48410,Petrol,1st Owner,260000
2013,Maruti,Swift VDI,Ahmedabad,94181,Diesel,1st Owner,370000
2010,Hyundai,i20 SPORTZ 1.2 O,Ahmedabad,77357,Petrol,2nd Owner,270000
2014,Chevrolet,Enjoy 1.3 LS 8 STR,Ahmedabad,75179,Diesel,1st Owner,325000
2012,Volkswagen,Polo HIGHLINE1.2L DIESEL,Ahmedabad,84243,Diesel,2nd Owner,400000
2010,Mahindra,Xylo D2 BS IV,Ahmedabad,132687,Diesel,1st Owner,200000
2015,Maruti,Swift VDI Glory edition,Ahmedabad,61537,Diesel,1st Owner,450000
2014,Hyundai,Verna FLUIDIC 1.6 SX VTVT OPT,Ahmedabad,92690,Petrol,1st Owner,600000
2008,Tata,Indica V2 DLG DICOR BS III,Ahmedabad,89663,Diesel,4th Owner,65000
2004,Toyota,Corolla H2 1.8 E,Ahmedabad,111479,Petrol,2nd Owner,96300
